scenario,scenario_label,estimand,estimand_label,estimator,procedure_label,n_attempts,n_returned,n_stable,n_unstable,n_unsupported,n_failure,mean_target,bias,bias_mcse,rmse,stable_bias,stable_bias_mcse,stable_rmse
low_rank_factor_dgp,Low-rank factors,h_f,$H_F$,kss_he,KSS-HE,100,100,100,0,0,0,2.499999999971374,-2.499999999971374,7.768031885089173e-12,2.4999999999713745,-2.499999999971374,7.768031885089173e-12,2.4999999999713745
low_rank_factor_dgp,Low-rank factors,h_f,$H_F$,blm_estimated,BLM,100,100,100,0,0,0,2.499999999971374,-2.489782956639622,0.0003909795252080756,2.489785995784992,-2.489782956639622,0.0003909795252080756,2.489785995784992
low_rank_factor_dgp,Low-rank factors,h_f,$H_F$,project_plugin_bic,Project plug-in,100,100,93,7,0,0,2.499999999971374,9.455711245693902,4.825543633899562,48.9357920142929,0.029935414050498006,0.0005663314083987612,0.030424271407472267
low_rank_factor_dgp,Low-rank factors,rho_h,$\rho_H$,kss_he,KSS-HE,100,100,100,0,0,0,0.5555555555837697,-0.5555555555837697,2.6160164220695146e-11,0.5555555555837697,-0.5555555555837697,2.6160164220695146e-11,0.5555555555837697
low_rank_factor_dgp,Low-rank factors,rho_h,$\rho_H$,blm_estimated,BLM,100,100,100,0,0,0,0.5555555555837697,-0.5513796326221577,0.0001585813568717075,0.5513818902785742,-0.5513796326221577,0.0001585813568717075,0.5513818902785742
low_rank_factor_dgp,Low-rank factors,rho_h,$\rho_H$,project_plugin_bic,Project plug-in,100,100,93,7,0,0,0.5555555555837697,0.025906510354619564,0.009060739275906098,0.0938016519317373,0.0025220571827911454,8.777767579199192e-05,0.0026588766626290247
low_rank_factor_dgp,Low-rank factors,c_assign,$C^w_{\mathrm{assign}}$,kss_he,KSS-HE,100,100,100,0,0,0,0.47240841421828716,-0.028527654119533907,0.0009357995575381888,0.030008722231057054,-0.028527654119533907,0.0009357995575381888,0.030008722231057054
low_rank_factor_dgp,Low-rank factors,c_assign,$C^w_{\mathrm{assign}}$,blm_estimated,BLM,100,100,100,0,0,0,0.47240841421828716,-0.13531873058191202,0.0014505429879480452,0.13608623099832226,-0.13531873058191202,0.0014505429879480452,0.13608623099832226
low_rank_factor_dgp,Low-rank factors,c_assign,$C^w_{\mathrm{assign}}$,project_plugin_bic,Project plug-in,100,100,93,7,0,0,0.47240841421828716,-2.6289359447486724,1.3036249103487516,13.234638528607002,-0.0033035208919669273,0.00043197144155510846,0.005299093158742184
gklp_perfect_information_dgp,GKLP,q_f,$Q_F$,kss_he,KSS-HE,100,100,100,0,0,0,2.03127971020092,-0.6931264401492466,0.0018693150269521665,0.693375945330018,-0.6931264401492466,0.0018693150269521665,0.693375945330018
gklp_perfect_information_dgp,GKLP,q_f,$Q_F$,blm_estimated,BLM,100,100,100,0,0,0,2.03127971020092,-0.4514602303199989,0.09161708718414686,1.0172471259763949,-0.4514602303199989,0.09161708718414686,1.0172471259763949
gklp_perfect_information_dgp,GKLP,q_f,$Q_F$,project_plugin_bic,Project plug-in,100,100,100,0,0,0,2.03127971020092,0.008448539559663484,0.00036303251096959254,0.009188323486320382,0.008448539559663484,0.00036303251096959254,0.009188323486320382
gklp_perfect_information_dgp,GKLP,h_f,$H_F$,kss_he,KSS-HE,100,100,100,0,0,0,1.9999999997587727,-1.9999999997587727,1.3299743588255279e-11,1.9999999997587727,-1.9999999997587727,1.3299743588255279e-11,1.9999999997587727
gklp_perfect_information_dgp,GKLP,h_f,$H_F$,blm_estimated,BLM,100,100,100,0,0,0,1.9999999997587727,-1.8866922128208012,0.05063152792944979,1.9527926455067486,-1.8866922128208012,0.05063152792944979,1.9527926455067486
gklp_perfect_information_dgp,GKLP,h_f,$H_F$,project_plugin_bic,Project plug-in,100,100,100,0,0,0,1.9999999997587727,0.014610184853177895,0.0005625834981889355,0.015645798812941585,0.014610184853177895,0.0005625834981889355,0.015645798812941585
gklp_perfect_information_dgp,GKLP,rho_h,$\rho_H$,kss_he,KSS-HE,100,100,100,0,0,0,0.49230392691035474,-0.49230392691035474,0.0001306774590039848,0.492305643919087,-0.49230392691035474,0.0001306774590039848,0.492305643919087
gklp_perfect_information_dgp,GKLP,rho_h,$\rho_H$,blm_estimated,BLM,100,100,100,0,0,0,0.49230392691035474,-0.4800898193431663,0.004148534955454759,0.4818610365264454,-0.4800898193431663,0.004148534955454759,0.4818610365264454
gklp_perfect_information_dgp,GKLP,rho_h,$\rho_H$,project_plugin_bic,Project plug-in,100,100,100,0,0,0,0.49230392691035474,0.0015419678294854417,9.366175681588986e-05,0.0018017060613380012,0.0015419678294854417,9.366175681588986e-05,0.0018017060613380012
gklp_perfect_information_dgp,GKLP,c_assign,$C^w_{\mathrm{assign}}$,kss_he,KSS-HE,100,100,100,0,0,0,0.5922742124502365,-0.1015550934697807,0.0009709197742124861,0.10201354246002645,-0.1015550934697807,0.0009709197742124861,0.10201354246002645
gklp_perfect_information_dgp,GKLP,c_assign,$C^w_{\mathrm{assign}}$,blm_estimated,BLM,100,100,100,0,0,0,0.5922742124502365,-0.2387852617133227,0.0015872475993707735,0.23930695215711797,-0.2387852617133227,0.0015872475993707735,0.23930695215711797
gklp_perfect_information_dgp,GKLP,c_assign,$C^w_{\mathrm{assign}}$,project_plugin_bic,Project plug-in,100,100,100,0,0,0,0.5922742124502365,-0.0016728374641705602,0.0003653583560273552,0.00400169605106569,-0.0016728374641705602,0.0003653583560273552,0.00400169605106569
